study,year,location,state,cultivar,planting_date,app_date,growth_stage,brand_name,group,active_ingred,n,mean_sev,mean_yld,v_sev,v_yld,rep,rating_disease,yld_check,v_yld_check,sev_check,v_sev_check
43,2018,Urbana,Illinois,NA,05/16/2018,07/10/2018,R3,Approach Prima,QoI+DMI,picoxystrobin+Cyproconazole,4,NA,5163.11875,NA,NA,NA,NA,4645.29375,NA,NA,NA
43,2018,Urbana,Illinois,NA,05/16/2018,07/10/2018,R3,check,check,check,4,NA,4645.29375,NA,NA,NA,NA,4645.29375,NA,NA,NA
43,2018,Urbana,Illinois,NA,05/16/2018,07/10/2018,R3,Delaro,QoI+DMI,trifloxystrobin + prothioconazole,4,NA,4768.0250000000005,NA,NA,NA,NA,4645.29375,NA,NA,NA
43,2018,Urbana,Illinois,NA,05/16/2018,07/10/2018,R3,Miravis Neo,DMI+QoI+SDHI,azoxystrobin+pydiflumetofen+propiconazole,4,NA,4741.125,NA,NA,NA,NA,4645.29375,NA,NA,NA
43,2018,Urbana,Illinois,NA,05/16/2018,07/10/2018,R3,Miravis Top,DMI+SDHI,difenoconazole+pydiflumetofen,4,NA,NA,NA,NA,NA,NA,4645.29375,NA,NA,NA
43,2018,Urbana,Illinois,NA,05/16/2018,07/10/2018,R3,Priaxor,QoI+SDHI,pyraclostrobin+fluxapyroxad,4,NA,4932.7875,NA,NA,NA,NA,4645.29375,NA,NA,NA
43,2018,Urbana,Illinois,NA,05/16/2018,07/10/2018,R3,Priaxor + Domark,DMI+QoI+SDHI,pyraclostrobin+fluxapyroxad+tetraconazol,4,NA,4507.43125,NA,NA,NA,NA,4645.29375,NA,NA,NA
43,2018,Urbana,Illinois,NA,05/16/2018,07/10/2018,R3,Quadris Top,QoI+DMI,azoxystrobin+difenoconazole,4,NA,5116.04375,NA,NA,NA,NA,4645.29375,NA,NA,NA
43,2018,Urbana,Illinois,NA,05/16/2018,07/10/2018,R3,Stratego YLD,QoI+DMI,trifloxystrobin+prothioconazole,4,NA,NA,NA,NA,NA,NA,4645.29375,NA,NA,NA
43,2018,Urbana,Illinois,NA,05/16/2018,07/10/2018,R3,Tilt,DMI,propiconazole,4,NA,4744.4875,NA,NA,NA,NA,4645.29375,NA,NA,NA
43,2018,Urbana,Illinois,NA,05/16/2018,07/10/2018,R3,Trivapro,DMI+QoI+SDHI,azoxystrobin+propiconazole+benzovindiflupyr,4,NA,5092.50625,NA,NA,NA,NA,4645.29375,NA,NA,NA
44,2018,Ewing,Illinois,S39-R9X,05/24/2018,07/19/2018,R3,Affiance,QoI+DMI,azoxystrobin+tetraconazole,4,NA,NA,NA,NA,NA,NA,6615.71875,NA,NA,NA
44,2018,Ewing,Illinois,S39-R9X,05/24/2018,07/19/2018,R3,Approach,QoI,picoxystrobin,4,NA,NA,NA,NA,NA,NA,6615.71875,NA,NA,NA
44,2018,Ewing,Illinois,S39-R9X,05/24/2018,07/19/2018,R3,Approach Prima,QoI+DMI,picoxystrobin+Cyproconazole,4,NA,6603.950000000001,NA,NA,NA,NA,6615.71875,NA,NA,NA
44,2018,Ewing,Illinois,S39-R9X,05/24/2018,07/19/2018,R3,check,check,check,4,NA,6615.71875,NA,NA,NA,NA,6615.71875,NA,NA,NA
44,2018,Ewing,Illinois,S39-R9X,05/24/2018,07/19/2018,R3,Delaro,QoI+DMI,trifloxystrobin + prothioconazole,4,NA,6600.5875,NA,NA,NA,NA,6615.71875,NA,NA,NA
44,2018,Ewing,Illinois,S39-R9X,05/24/2018,07/19/2018,R3,Miravis Neo,DMI+QoI+SDHI,azoxystrobin+pydiflumetofen+propiconazole,4,NA,NA,NA,NA,NA,NA,6615.71875,NA,NA,NA
44,2018,Ewing,Illinois,S39-R9X,05/24/2018,07/19/2018,R3,Miravis Top,DMI+SDHI,difenoconazole+pydiflumetofen,4,NA,6447.59375,NA,NA,NA,NA,6615.71875,NA,NA,NA
44,2018,Ewing,Illinois,S39-R9X,05/24/2018,07/19/2018,R3,Priaxor,QoI+SDHI,pyraclostrobin+fluxapyroxad,4,NA,6387.06875,NA,NA,NA,NA,6615.71875,NA,NA,NA
44,2018,Ewing,Illinois,S39-R9X,05/24/2018,07/19/2018,R3,Priaxor + Domark,DMI+QoI+SDHI,pyraclostrobin+fluxapyroxad+tetraconazol,4,NA,6624.125,NA,NA,NA,NA,6615.71875,NA,NA,NA
44,2018,Ewing,Illinois,S39-R9X,05/24/2018,07/19/2018,R3,Quadris Top,QoI+DMI,azoxystrobin+difenoconazole,4,NA,NA,NA,NA,NA,NA,6615.71875,NA,NA,NA
44,2018,Ewing,Illinois,S39-R9X,05/24/2018,07/19/2018,R3,Stratego YLD,QoI+DMI,trifloxystrobin+prothioconazole,4,NA,6508.1187500000005,NA,NA,NA,NA,6615.71875,NA,NA,NA
44,2018,Ewing,Illinois,S39-R9X,05/24/2018,07/19/2018,R3,Tilt,DMI,propiconazole,4,NA,6561.91875,NA,NA,NA,NA,6615.71875,NA,NA,NA
44,2018,Ewing,Illinois,S39-R9X,05/24/2018,07/19/2018,R3,Trivapro,DMI+QoI+SDHI,azoxystrobin+propiconazole+benzovindiflupyr,4,NA,6691.375,NA,NA,NA,NA,6615.71875,NA,NA,NA
45,2019,Monmouth,Illinois,NK S29K3X,06/07/2019,08/05/2019,R3,Acropolis,MBC+DMI,thiophanate-methyl+tetraconazole,4,NA,4522.5625,NA,NA,NA,NA,4334.2625,NA,NA,NA
45,2019,Monmouth,Illinois,NK S29K3X,06/07/2019,08/05/2019,R3,check,check,check,4,NA,4334.2625,NA,NA,NA,NA,4334.2625,NA,NA,NA
45,2019,Monmouth,Illinois,NK S29K3X,06/07/2019,08/05/2019,R3,Delaro,QoI+DMI,trifloxystrobin + prothioconazole,4,NA,4250.2,NA,NA,NA,NA,4334.2625,NA,NA,NA
45,2019,Monmouth,Illinois,NK S29K3X,06/07/2019,08/05/2019,R3,Domark,DMI,tetraconazol,4,NA,4214.89375,NA,NA,NA,NA,4334.2625,NA,NA,NA
45,2019,Monmouth,Illinois,NK S29K3X,06/07/2019,08/05/2019,R3,Froghorn,MBC+DMI,thiophanate-methyl+tebuconazole,4,NA,4589.8125,NA,NA,NA,NA,4334.2625,NA,NA,NA
45,2019,Monmouth,Illinois,NK S29K3X,06/07/2019,08/05/2019,R3,Headline,QoI,pyraclostrobin,4,NA,4418.325,NA,NA,NA,NA,4334.2625,NA,NA,NA
45,2019,Monmouth,Illinois,NK S29K3X,06/07/2019,08/05/2019,R3,Lucento,DMI+SDHI,bixafen+flutriafol,4,NA,4218.25625,NA,NA,NA,NA,4334.2625,NA,NA,NA
45,2019,Monmouth,Illinois,NK S29K3X,06/07/2019,08/05/2019,R3,Miravis Top,DMI+SDHI,difenoconazole+pydiflumetofen,4,NA,4446.90625,NA,NA,NA,NA,4334.2625,NA,NA,NA
45,2019,Monmouth,Illinois,NK S29K3X,06/07/2019,08/05/2019,R3,Priaxor + Tilt,DMI+QoI+SDHI,pyraclostrobin+fluxapyroxad+propiconazole,4,NA,4292.23125,NA,NA,NA,NA,4334.2625,NA,NA,NA
45,2019,Monmouth,Illinois,NK S29K3X,06/07/2019,08/05/2019,R3,Quadris Top,QoI+DMI,azoxystrobin+difenoconazole,4,NA,4314.0875,NA,NA,NA,NA,4334.2625,NA,NA,NA
45,2019,Monmouth,Illinois,NK S29K3X,06/07/2019,08/05/2019,R3,Revysol,DMI+SDHI,difenoconazole+pydiflumetofen,4,NA,4330.9,NA,NA,NA,NA,4334.2625,NA,NA,NA
45,2019,Monmouth,Illinois,NK S29K3X,06/07/2019,08/05/2019,R3,Stratego YLD,QoI+DMI,trifloxystrobin+prothioconazole,4,NA,4278.78125,NA,NA,NA,NA,4334.2625,NA,NA,NA
45,2019,Monmouth,Illinois,NK S29K3X,06/07/2019,08/05/2019,R3,Tilt,DMI,propiconazole,4,NA,4310.7249999999995,NA,NA,NA,NA,4334.2625,NA,NA,NA
45,2019,Monmouth,Illinois,NK S29K3X,06/07/2019,08/05/2019,R3,Topsin 4.5,MBC,thiophanate-methyl,4,NA,4443.54375,NA,NA,NA,NA,4334.2625,NA,NA,NA
45,2019,Monmouth,Illinois,NK S29K3X,06/07/2019,08/05/2019,R3,Trivapro,DMI+QoI+SDHI,azoxystrobin+propiconazole+benzovindiflupyr,4,NA,4446.90625,NA,NA,NA,NA,4334.2625,NA,NA,NA
46,2019,Urbana,Illinois,AG 36X6,05/17/2019,07/23/2019,R3,Acropolis,MBC+DMI,thiophanate-methyl+tetraconazole,4,NA,4245.15625,NA,NA,NA,NA,4287.1875,NA,NA,NA
46,2019,Urbana,Illinois,AG 36X6,05/17/2019,07/23/2019,R3,check,check,check,4,NA,4287.1875,NA,NA,NA,NA,4287.1875,NA,NA,NA
46,2019,Urbana,Illinois,AG 36X6,05/17/2019,07/23/2019,R3,Delaro,QoI+DMI,trifloxystrobin + prothioconazole,4,NA,4561.23125,NA,NA,NA,NA,4287.1875,NA,NA,NA
46,2019,Urbana,Illinois,AG 36X6,05/17/2019,07/23/2019,R3,Domark,DMI,tetraconazol,4,NA,4129.15,NA,NA,NA,NA,4287.1875,NA,NA,NA
46,2019,Urbana,Illinois,AG 36X6,05/17/2019,07/23/2019,R3,Froghorn,MBC+DMI,thiophanate-methyl+tebuconazole,4,NA,4206.4875,NA,NA,NA,NA,4287.1875,NA,NA,NA
46,2019,Urbana,Illinois,AG 36X6,05/17/2019,07/23/2019,R3,Headline,QoI,pyraclostrobin,4,NA,4310.725,NA,NA,NA,NA,4287.1875,NA,NA,NA
46,2019,Urbana,Illinois,AG 36X6,05/17/2019,07/23/2019,R3,Lucento,DMI+SDHI,bixafen+flutriafol,4,NA,NA,NA,NA,NA,NA,4287.1875,NA,NA,NA
46,2019,Urbana,Illinois,AG 36X6,05/17/2019,07/23/2019,R3,Miravis Top,DMI+SDHI,difenoconazole+pydiflumetofen,4,NA,4154.36875,NA,NA,NA,NA,4287.1875,NA,NA,NA
46,2019,Urbana,Illinois,AG 36X6,05/17/2019,07/23/2019,R3,Priaxor + Tilt,DMI+QoI+SDHI,pyraclostrobin+fluxapyroxad+propiconazole,4,NA,4051.8125,NA,NA,NA,NA,4287.1875,NA,NA,NA
46,2019,Urbana,Illinois,AG 36X6,05/17/2019,07/23/2019,R3,Quadris Top,QoI+DMI,azoxystrobin+difenoconazole,4,NA,NA,NA,NA,NA,NA,4287.1875,NA,NA,NA
46,2019,Urbana,Illinois,AG 36X6,05/17/2019,07/23/2019,R3,Revysol,DMI+SDHI,difenoconazole+pydiflumetofen,4,NA,4176.225,NA,NA,NA,NA,4287.1875,NA,NA,NA
46,2019,Urbana,Illinois,AG 36X6,05/17/2019,07/23/2019,R3,Stratego YLD,QoI+DMI,trifloxystrobin+prothioconazole,4,NA,4193.0375,NA,NA,NA,NA,4287.1875,NA,NA,NA
46,2019,Urbana,Illinois,AG 36X6,05/17/2019,07/23/2019,R3,Tilt,DMI,propiconazole,4,NA,NA,NA,NA,NA,NA,4287.1875,NA,NA,NA
46,2019,Urbana,Illinois,AG 36X6,05/17/2019,07/23/2019,R3,Topsin 4.5,MBC,thiophanate-methyl,4,NA,NA,NA,NA,NA,NA,4287.1875,NA,NA,NA
46,2019,Urbana,Illinois,AG 36X6,05/17/2019,07/23/2019,R3,Trivapro,DMI+QoI+SDHI,azoxystrobin+propiconazole+benzovindiflupyr,4,NA,4147.64375,NA,NA,NA,NA,4287.1875,NA,NA,NA
47,2019,Ewing,Illinois,GH 4240 XS,06/03/2019,08/14/2019,R3,Acropolis,MBC+DMI,thiophanate-methyl+tetraconazole,3,NA,2979.175,NA,NA,NA,NA,NA,NA,NA,NA
47,2019,Ewing,Illinois,GH 4240 XS,06/03/2019,08/14/2019,R3,check,check,check,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,2019,Ewing,Illinois,GH 4240 XS,06/03/2019,08/14/2019,R3,Delaro,QoI+DMI,trifloxystrobin + prothioconazole,3,NA,3535.108333333333,NA,NA,NA,NA,NA,NA,NA,NA
47,2019,Ewing,Illinois,GH 4240 XS,06/03/2019,08/14/2019,R3,Froghorn,MBC+DMI,thiophanate-methyl+tebuconazole,3,NA,3131.6083333333336,NA,NA,NA,NA,NA,NA,NA,NA
47,2019,Ewing,Illinois,GH 4240 XS,06/03/2019,08/14/2019,R3,Headline,QoI,pyraclostrobin,3,NA,2802.0833333333335,NA,NA,NA,NA,NA,NA,NA,NA
47,2019,Ewing,Illinois,GH 4240 XS,06/03/2019,08/14/2019,R3,Lucento,DMI+SDHI,bixafen+flutriafol,3,NA,3306.4583333333335,NA,NA,NA,NA,NA,NA,NA,NA
47,2019,Ewing,Illinois,GH 4240 XS,06/03/2019,08/14/2019,R3,Miravis Top,DMI+SDHI,difenoconazole+pydiflumetofen,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,2019,Ewing,Illinois,GH 4240 XS,06/03/2019,08/14/2019,R3,Priaxor + Tilt,DMI+QoI+SDHI,pyraclostrobin+fluxapyroxad+propiconazole,3,NA,2997.1083333333336,NA,NA,NA,NA,NA,NA,NA,NA
47,2019,Ewing,Illinois,GH 4240 XS,06/03/2019,08/14/2019,R3,Revysol,DMI+SDHI,difenoconazole+pydiflumetofen,3,NA,3362.5,NA,NA,NA,NA,NA,NA,NA,NA
47,2019,Ewing,Illinois,GH 4240 XS,06/03/2019,08/14/2019,R3,Stratego YLD,QoI+DMI,trifloxystrobin+prothioconazole,3,NA,2784.15,NA,NA,NA,NA,NA,NA,NA,NA
47,2019,Ewing,Illinois,GH 4240 XS,06/03/2019,08/14/2019,R3,Tilt,DMI,propiconazole,3,NA,2768.4583333333335,NA,NA,NA,NA,NA,NA,NA,NA
47,2019,Ewing,Illinois,GH 4240 XS,06/03/2019,08/14/2019,R3,Topsin 4.5,MBC,thiophanate-methyl,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,2019,Ewing,Illinois,GH 4240 XS,06/03/2019,08/14/2019,R3,Trivapro,DMI+QoI+SDHI,azoxystrobin+propiconazole+benzovindiflupyr,3,NA,3183.1666666666665,NA,NA,NA,NA,NA,NA,NA,NA
49,2020,Urbana,Illinois,P40A47X,04/21/2020,07/27/2020,R3,check,check,check,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,2020,Urbana,Illinois,P40A47X,04/21/2020,07/27/2020,R3,Delaro,QoI+DMI,trifloxystrobin + prothioconazole,4,NA,3470.1,NA,NA,NA,NA,NA,NA,NA,NA
49,2020,Urbana,Illinois,P40A47X,04/21/2020,07/27/2020,R3,Domark,DMI,tetraconazol,4,NA,3892.09375,NA,NA,NA,NA,NA,NA,NA,NA
49,2020,Urbana,Illinois,P40A47X,04/21/2020,07/27/2020,R3,Headline,QoI,pyraclostrobin,4,NA,3833.25,NA,NA,NA,NA,NA,NA,NA,NA
49,2020,Urbana,Illinois,P40A47X,04/21/2020,07/27/2020,R3,Lucento,DMI+SDHI,bixafen+flutriafol,4,NA,3607.9625,NA,NA,NA,NA,NA,NA,NA,NA
49,2020,Urbana,Illinois,P40A47X,04/21/2020,07/27/2020,R3,Miravis Top,DMI+SDHI,difenoconazole+pydiflumetofen,4,NA,3564.25,NA,NA,NA,NA,NA,NA,NA,NA
49,2020,Urbana,Illinois,P40A47X,04/21/2020,07/27/2020,R3,Priaxor + Tilt,DMI+QoI+SDHI,pyraclostrobin+fluxapyroxad+propiconazole,4,NA,3833.25,NA,NA,NA,NA,NA,NA,NA,NA
49,2020,Urbana,Illinois,P40A47X,04/21/2020,07/27/2020,R3,Revytek,DMI+QoI+SDHI,pyraclostrobin+mefentrifluconazole+fluxapyroxad,4,NA,3833.25,NA,NA,NA,NA,NA,NA,NA,NA
49,2020,Urbana,Illinois,P40A47X,04/21/2020,07/27/2020,R3,Topsin 4.5,MBC,thiophanate-methyl,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,2020,Urbana,Illinois,P40A47X,04/21/2020,07/27/2020,R3,Trivapro,DMI+QoI+SDHI,azoxystrobin+propiconazole+benzovindiflupyr,4,NA,3680.25625,NA,NA,NA,NA,NA,NA,NA,NA
50,2020,Belleville,Illinois,NA,NA,NA,R3,check,check,check,4,2.65,2437.8125,1.4872592592592597,598478.2332291666,NA,NA,2437.8125,598478.2332291666,2.65,1.4872592592592597
50,2020,Belleville,Illinois,NA,NA,NA,R3,Delaro,QoI+DMI,trifloxystrobin + prothioconazole,4,4.65,2745.48125,1.4872592592592597,598478.2332291666,NA,NA,2437.8125,598478.2332291666,2.65,1.4872592592592597
50,2020,Belleville,Illinois,NA,NA,NA,R3,Domark,DMI,tetraconazol,4,5.25,3083.4125,1.4872592592592597,598478.2332291666,NA,NA,2437.8125,598478.2332291666,2.65,1.4872592592592597
50,2020,Belleville,Illinois,NA,NA,NA,R3,Headline,QoI,pyraclostrobin,4,5.525,3254.9,1.4872592592592597,598478.2332291666,NA,NA,2437.8125,598478.2332291666,2.65,1.4872592592592597
50,2020,Belleville,Illinois,NA,NA,NA,R3,Lucento,DMI+SDHI,bixafen+flutriafol,4,3.825,2261.28125,1.4872592592592597,598478.2332291666,NA,NA,2437.8125,598478.2332291666,2.65,1.4872592592592597
50,2020,Belleville,Illinois,NA,NA,NA,R3,Miravis Top,DMI+SDHI,difenoconazole+pydiflumetofen,4,3.15,1876.275,1.4872592592592597,598478.2332291666,NA,NA,2437.8125,598478.2332291666,2.65,1.4872592592592597
50,2020,Belleville,Illinois,NA,NA,NA,R3,Priaxor + Tilt,DMI+QoI+SDHI,pyraclostrobin+fluxapyroxad+propiconazole,4,2.95,1765.3125,1.4872592592592597,598478.2332291666,NA,NA,2437.8125,598478.2332291666,2.65,1.4872592592592597
50,2020,Belleville,Illinois,NA,NA,NA,R3,Revytek,DMI+QoI+SDHI,pyraclostrobin+mefentrifluconazole+fluxapyroxad,4,2.75,1662.75625,1.4872592592592597,598478.2332291666,NA,NA,2437.8125,598478.2332291666,2.65,1.4872592592592597
50,2020,Belleville,Illinois,NA,NA,NA,R3,Topsin 4.5,MBC,thiophanate-methyl,4,4.025,2382.33125,1.4872592592592597,598478.2332291666,NA,NA,2437.8125,598478.2332291666,2.65,1.4872592592592597
50,2020,Belleville,Illinois,NA,NA,NA,R3,Trivapro,DMI+QoI+SDHI,azoxystrobin+propiconazole+benzovindiflupyr,4,5.025,2965.725,1.4872592592592597,598478.2332291666,NA,NA,2437.8125,598478.2332291666,2.65,1.4872592592592597
51,2020,Ames,Iowa,AG20X9,05/11/2020,8/13/2020,R3,Acropolis,MBC+DMI,thiophanate-methyl+tetraconazole,4,NA,3665.125,NA,NA,NA,NA,3883.6875,NA,NA,NA
51,2020,Ames,Iowa,AG20X9,05/11/2020,8/13/2020,R3,check,check,check,4,NA,3883.6875,NA,NA,NA,NA,3883.6875,NA,NA,NA
51,2020,Ames,Iowa,AG20X9,05/11/2020,8/13/2020,R3,Delaro,QoI+DMI,trifloxystrobin + prothioconazole,4,NA,3530.625,NA,NA,NA,NA,3883.6875,NA,NA,NA
51,2020,Ames,Iowa,AG20X9,05/11/2020,8/13/2020,R3,Domark,DMI,tetraconazol,4,NA,3631.5,NA,NA,NA,NA,3883.6875,NA,NA,NA
51,2020,Ames,Iowa,AG20X9,05/11/2020,8/13/2020,R3,Headline,QoI,pyraclostrobin,4,NA,4505.75,NA,NA,NA,NA,3883.6875,NA,NA,NA
51,2020,Ames,Iowa,AG20X9,05/11/2020,8/13/2020,R3,Lucento,DMI+SDHI,bixafen+flutriafol,4,NA,3900.5,NA,NA,NA,NA,3883.6875,NA,NA,NA
51,2020,Ames,Iowa,AG20X9,05/11/2020,8/13/2020,R3,Miravis Top,DMI+SDHI,difenoconazole+pydiflumetofen,4,NA,4068.625,NA,NA,NA,NA,3883.6875,NA,NA,NA
51,2020,Ames,Iowa,AG20X9,05/11/2020,8/13/2020,R3,Preemptor,QoI+DMI,fluoxastrobin+flutriafol,4,NA,3967.75,NA,NA,NA,NA,3883.6875,NA,NA,NA
51,2020,Ames,Iowa,AG20X9,05/11/2020,8/13/2020,R3,Priaxor,QoI+SDHI,pyraclostrobin+fluxapyroxad,4,NA,3547.4375,NA,NA,NA,NA,3883.6875,NA,NA,NA
51,2020,Ames,Iowa,AG20X9,05/11/2020,8/13/2020,R3,Priaxor + Tilt,DMI+QoI+SDHI,pyraclostrobin+fluxapyroxad+propiconazole,4,NA,3833.25,NA,NA,NA,NA,3883.6875,NA,NA,NA
51,2020,Ames,Iowa,AG20X9,05/11/2020,8/13/2020,R3,Revytek,DMI+QoI+SDHI,pyraclostrobin+mefentrifluconazole+fluxapyroxad,4,NA,3648.3125,NA,NA,NA,NA,3883.6875,NA,NA,NA
51,2020,Ames,Iowa,AG20X9,05/11/2020,8/13/2020,R3,Tilt,DMI,propiconazole,4,NA,3715.5625,NA,NA,NA,NA,3883.6875,NA,NA,NA
51,2020,Ames,Iowa,AG20X9,05/11/2020,8/13/2020,R3,Topguard,DMI,flutriafol,4,NA,3345.6875,NA,NA,NA,NA,3883.6875,NA,NA,NA
51,2020,Ames,Iowa,AG20X9,05/11/2020,8/13/2020,R3,Topsin 4.5,MBC,thiophanate-methyl,4,NA,3816.4375,NA,NA,NA,NA,3883.6875,NA,NA,NA
51,2020,Ames,Iowa,AG20X9,05/11/2020,8/13/2020,R3,Topsin+Quadris+Folicur+Echo 720,MBC+QoI+DMI+Multi-S,thiophanate-methyl+azoxystrobin+tebuconazole+chlorothalonil,4,NA,3883.6875,NA,NA,NA,NA,3883.6875,NA,NA,NA
51,2020,Ames,Iowa,AG20X9,05/11/2020,8/13/2020,R3,Topsin+Quadris+Tilt,MBC+QoI+DMI,thiophanate-methyl+azoxystrobin+propiconazole,4,NA,3648.3125,NA,NA,NA,NA,3883.6875,NA,NA,NA
51,2020,Ames,Iowa,AG20X9,05/11/2020,8/13/2020,R3,Topsin+Quadris+Tilt+Echo 720,MBC+QoI+DMI+Multi-S,thiophanate-methyl+azoxystrobin+propiconazole+chlorothalonil,4,NA,3513.8125,NA,NA,NA,NA,3883.6875,NA,NA,NA
51,2020,Ames,Iowa,AG20X9,05/11/2020,8/13/2020,R3,Trivapro,DMI+QoI+SDHI,azoxystrobin+propiconazole+benzovindiflupyr,4,NA,3345.6875,NA,NA,NA,NA,3883.6875,NA,NA,NA
52,2020,Union County,Kentucky,NA,NA,8/10/2020,R3,check,check,check,4,13.35,4922.7,3.0829259259259283,47688.4115347222,NA,NA,4922.7,47688.4115347222,13.35,3.0829259259259283
52,2020,Union County,Kentucky,NA,NA,8/10/2020,R3,Delaro,QoI+DMI,trifloxystrobin + prothioconazole,4,5.325,5070.6500000000005,3.0829259259259283,47688.4115347222,NA,NA,4922.7,47688.4115347222,13.35,3.0829259259259283
52,2020,Union County,Kentucky,NA,NA,8/10/2020,R3,Domark,DMI,tetraconazol,4,7.1,4890.75625,3.0829259259259283,47688.4115347222,NA,NA,4922.7,47688.4115347222,13.35,3.0829259259259283
52,2020,Union County,Kentucky,NA,NA,8/10/2020,R3,Headline,QoI,pyraclostrobin,4,17.475,4919.3375,3.0829259259259283,47688.4115347222,NA,NA,4922.7,47688.4115347222,13.35,3.0829259259259283
52,2020,Union County,Kentucky,NA,NA,8/10/2020,R3,Lucento,DMI+SDHI,bixafen+flutriafol,4,0.9999999999999999,4968.09375,3.0829259259259283,47688.4115347222,NA,NA,4922.7,47688.4115347222,13.35,3.0829259259259283
52,2020,Union County,Kentucky,NA,NA,8/10/2020,R3,Miravis Top,DMI+SDHI,difenoconazole+pydiflumetofen,4,1.75,5132.85625,3.0829259259259283,47688.4115347222,NA,NA,4922.7,47688.4115347222,13.35,3.0829259259259283
52,2020,Union County,Kentucky,NA,NA,8/10/2020,R3,Priaxor + Tilt,DMI+QoI+SDHI,pyraclostrobin+fluxapyroxad+propiconazole,4,7.975,4909.25,3.0829259259259283,47688.4115347222,NA,NA,4922.7,47688.4115347222,13.35,3.0829259259259283
52,2020,Union County,Kentucky,NA,NA,8/10/2020,R3,Revytek,DMI+QoI+SDHI,pyraclostrobin+mefentrifluconazole+fluxapyroxad,4,2.925,5228.6875,3.0829259259259283,47688.4115347222,NA,NA,4922.7,47688.4115347222,13.35,3.0829259259259283
52,2020,Union County,Kentucky,NA,NA,8/10/2020,R3,Topsin 4.5,MBC,thiophanate-methyl,4,4.6,4858.8125,3.0829259259259283,47688.4115347222,NA,NA,4922.7,47688.4115347222,13.35,3.0829259259259283
52,2020,Union County,Kentucky,NA,NA,8/10/2020,R3,Trivapro,DMI+QoI+SDHI,azoxystrobin+propiconazole+benzovindiflupyr,4,8.15,5102.59375,3.0829259259259283,47688.4115347222,NA,NA,4922.7,47688.4115347222,13.35,3.0829259259259283
53,2020,Princeton,Kentucky,NA,NA,NA,R3,Acropolis,MBC+DMI,thiophanate-methyl+tetraconazole,4,0,4578.04375,0.24943548387096767,62269.33796478778,NA,NA,4221.61875,62269.33796478778,0.675,0.24943548387096767
53,2020,Princeton,Kentucky,NA,NA,NA,R3,check,check,check,4,0.675,4221.61875,0.24943548387096767,62269.33796478778,NA,NA,4221.61875,62269.33796478778,0.675,0.24943548387096767
53,2020,Princeton,Kentucky,NA,NA,NA,R3,Delaro,QoI+DMI,trifloxystrobin + prothioconazole,4,0.075,4786.518749999999,0.24943548387096767,62269.33796478778,NA,NA,4221.61875,62269.33796478778,0.675,0.24943548387096767
53,2020,Princeton,Kentucky,NA,NA,NA,R3,Domark,DMI,tetraconazol,4,0,4504.06875,0.24943548387096767,62269.33796478778,NA,NA,4221.61875,62269.33796478778,0.675,0.24943548387096767
53,2020,Princeton,Kentucky,NA,NA,NA,R3,Froghorn,MBC+DMI,thiophanate-methyl+tebuconazole,4,0.075,NA,0.24943548387096767,62269.33796478778,NA,NA,4221.61875,62269.33796478778,0.675,0.24943548387096767
53,2020,Princeton,Kentucky,NA,NA,NA,R3,Headline,QoI,pyraclostrobin,4,0.175,4643.6125,0.24943548387096767,62269.33796478778,NA,NA,4221.61875,62269.33796478778,0.675,0.24943548387096767
53,2020,Princeton,Kentucky,NA,NA,NA,R3,Lucento,DMI+SDHI,bixafen+flutriafol,4,0.5,4569.6375,0.24943548387096767,62269.33796478778,NA,NA,4221.61875,62269.33796478778,0.675,0.24943548387096767
53,2020,Princeton,Kentucky,NA,NA,NA,R3,Miravis Top,DMI+SDHI,difenoconazole+pydiflumetofen,4,0.35,4825.1875,0.24943548387096767,62269.33796478778,NA,NA,4221.61875,62269.33796478778,0.675,0.24943548387096767
53,2020,Princeton,Kentucky,NA,NA,NA,R3,Priaxor + Tilt,DMI+QoI+SDHI,pyraclostrobin+fluxapyroxad+propiconazole,4,0.35,4480.53125,0.24943548387096767,62269.33796478778,NA,NA,4221.61875,62269.33796478778,0.675,0.24943548387096767
53,2020,Princeton,Kentucky,NA,NA,NA,R3,Quadris Top,QoI+DMI,azoxystrobin+difenoconazole,4,0.425,4878.9875,0.24943548387096767,62269.33796478778,NA,NA,4221.61875,62269.33796478778,0.675,0.24943548387096767
53,2020,Princeton,Kentucky,NA,NA,NA,R3,Revysol,DMI+SDHI,difenoconazole+pydiflumetofen,4,0.575,4754.575,0.24943548387096767,62269.33796478778,NA,NA,4221.61875,62269.33796478778,0.675,0.24943548387096767
53,2020,Princeton,Kentucky,NA,NA,NA,R3,Stratego YLD,QoI+DMI,trifloxystrobin+prothioconazole,4,0.85,4584.76875,0.24943548387096767,62269.33796478778,NA,NA,4221.61875,62269.33796478778,0.675,0.24943548387096767
53,2020,Princeton,Kentucky,NA,NA,NA,R3,Tilt,DMI,propiconazole,4,0.175,4344.35,0.24943548387096767,62269.33796478778,NA,NA,4221.61875,62269.33796478778,0.675,0.24943548387096767
